geoid,geoid20,year,denom_total_pop,pm25_concentration
1400000US06037602201,6037602201,2021,5509,11.97
1400000US06037602202,6037602202,2021,1691,11.97
1400000US06037602301,6037602301,2021,6311,12.02
1400000US06037602302,6037602302,2021,4896,12.02
1400000US06037602402,6037602402,2021,6869,12.02
1400000US06037602403,6037602403,2021,5199,12.06
1400000US06037602404,6037602404,2021,5457,12.06
1400000US06037602504,6037602504,2021,4961,12.07
1400000US06037602505,6037602505,2021,4590,12.06
1400000US06037602506,6037602506,2021,4297,12.07
1400000US06037602507,6037602507,2021,5122,12.07
1400000US06037602510,6037602510,2021,3469,12.1
1400000US06037602511,6037602511,2021,3494,12.1
1400000US06037602512,6037602512,2021,657,12.1
1400000US06037602513,6037602513,2021,3968,12.11
1400000US06037602601,6037602601,2021,5412,12.09
1400000US06037602602,6037602602,2021,2706,12.09
1400000US06037602700,6037602700,2021,3812,12.11
1400000US06037602801,6037602801,2021,3718,12.11
1400000US06037602802,6037602802,2021,5019,12.14
1400000US06037602900,6037602900,2021,4443,12.12
1400000US06037603004,6037603004,2021,1549,12.07
1400000US06037603005,6037603005,2021,5928,12.08
1400000US06037603006,6037603006,2021,1898,12.05
1400000US06037603007,6037603007,2021,4414,12.1
1400000US06037603008,6037603008,2021,3084,12.1
1400000US06037603101,6037603101,2021,4139,12.06
1400000US06037603102,6037603102,2021,3664,11.96
1400000US06037603200,6037603200,2021,3394,12.06
1400000US06037603301,6037603301,2021,3617,11.96
1400000US06037603302,6037603302,2021,4048,12.01
1400000US06037603400,6037603400,2021,4113,12.04
1400000US06037603500,6037603500,2021,3042,12.04
1400000US06037603600,6037603600,2021,4258,12.04
1400000US06037603702,6037603702,2021,4777,11.94
1400000US06037603703,6037603703,2021,2491,12.06
1400000US06037603705,6037603705,2021,2776,12.04
1400000US06037603706,6037603706,2021,3833,12.04
1400000US06037603801,6037603801,2021,4748,12.03
1400000US06037603802,6037603802,2021,4040,12.03
1400000US06037603901,6037603901,2021,3769,12.03
1400000US06037603902,6037603902,2021,3849,12.03
1400000US06037604001,6037604001,2021,4207,12
1400000US06037604002,6037604002,2021,4856,11.91
1400000US06037604101,6037604101,2021,3442,12.01
1400000US06037604102,6037604102,2021,3823,12.01
1400000US06037604200,6037604200,2021,5563,12.03
1400000US06037609900,6037609900,2021,2021,11.63
1400000US06037620001,6037620001,2021,4251,11.86
1400000US06037620002,6037620002,2021,3493,11.88
1400000US06037620101,6037620101,2021,5632,11.93
1400000US06037620102,6037620102,2021,3355,11.87
1400000US06037620201,6037620201,2021,1529,11.88
1400000US06037620301,6037620301,2021,4819,11.83
1400000US06037620303,6037620303,2021,4502,11.86
1400000US06037620305,6037620305,2021,5845,11.82
1400000US06037620400,6037620400,2021,5279,11.88
1400000US06037620501,6037620501,2021,5726,12
1400000US06037620521,6037620521,2021,3958,12.06
1400000US06037620522,6037620522,2021,5024,12.06
1400000US06037620601,6037620601,2021,5278,11.94
1400000US06037620602,6037620602,2021,5040,11.96
1400000US06037620701,6037620701,2021,7211,11.93
1400000US06037620703,6037620703,2021,3211,11.9
1400000US06037620704,6037620704,2021,4160,11.9
1400000US06037620801,6037620801,2021,3771,11.93
1400000US06037620802,6037620802,2021,4063,11.93
1400000US06037620901,6037620901,2021,2785,11.95
1400000US06037620904,6037620904,2021,2897,11.88
1400000US06037621001,6037621001,2021,4476,11.9
1400000US06037621005,6037621005,2021,4862,11.91
1400000US06037621102,6037621102,2021,3069,11.9
1400000US06037621104,6037621104,2021,7132,11.9
1400000US06037621201,6037621201,2021,6724,11.9
1400000US06037621204,6037621204,2021,3052,11.9
1400000US06037621301,6037621301,2021,6973,11.85
1400000US06037621324,6037621324,2021,3740,11.85
1400000US06037621326,6037621326,2021,3017,11.84
1400000US06037621400,6037621400,2021,4305,11.88
1400000US06037650001,6037650001,2021,5805,12.03
1400000US06037650003,6037650003,2021,3202,12.01
1400000US06037650004,6037650004,2021,4125,12.01
1400000US06037650101,6037650101,2021,6018,12.04
1400000US06037650102,6037650102,2021,2211,12.07
1400000US06037650200,6037650200,2021,5930,12.09
1400000US06037650300,6037650300,2021,6824,11.98
1400000US06037650401,6037650401,2021,4758,11.97
1400000US06037650501,6037650501,2021,3044,11.95
1400000US06037650502,6037650502,2021,4259,11.86
1400000US06037650603,6037650603,2021,3849,11.85
1400000US06037650604,6037650604,2021,5567,11.92
1400000US06037650605,6037650605,2021,3064,11.96
1400000US06037650606,6037650606,2021,4330,11.88
1400000US06037650607,6037650607,2021,2985,11.88
1400000US06037650701,6037650701,2021,2529,11.87
1400000US06037650702,6037650702,2021,4731,11.85
1400000US06037650801,6037650801,2021,3689,11.9
1400000US06037650802,6037650802,2021,2728,11.9
1400000US06037650901,6037650901,2021,5366,11.94
1400000US06037650903,6037650903,2021,3596,11.93
1400000US06037650904,6037650904,2021,3173,11.93
1400000US06037651001,6037651001,2021,5444,11.93
1400000US06037651002,6037651002,2021,4702,11.95
1400000US06037651101,6037651101,2021,5036,11.9
1400000US06037651102,6037651102,2021,3534,11.88
1400000US06037651201,6037651201,2021,5018,11.83
1400000US06037651221,6037651221,2021,3697,11.88
1400000US06037651222,6037651222,2021,6459,11.85
1400000US06037651302,6037651302,2021,6204,11.77
1400000US06037651304,6037651304,2021,4852,11.84
1400000US06037651401,6037651401,2021,2236,11.82
1400000US06037651402,6037651402,2021,6236,11.91
1400000US06037670001,6037670001,2021,3406,11.89
1400000US06037670002,6037670002,2021,3939,11.85
1400000US06037670003,6037670003,2021,5707,11.91
1400000US06037670101,6037670101,2021,4392,11.69
1400000US06037670102,6037670102,2021,2497,11.7
1400000US06037670201,6037670201,2021,4090,11.61
1400000US06037670202,6037670202,2021,2637,11.67
1400000US06037670324,6037670324,2021,5091,11.54
1400000US06037670326,6037670326,2021,3613,11.54
1400000US06037670328,6037670328,2021,4730,11.52
1400000US06037670405,6037670405,2021,2864,11.31
1400000US06037670406,6037670406,2021,1759,11.34
1400000US06037670407,6037670407,2021,6269,11.54
1400000US06037670413,6037670413,2021,4433,11.59
1400000US06037670416,6037670416,2021,4513,11.17
1400000US06037670417,6037670417,2021,3272,11.59
1400000US06037670418,6037670418,2021,3817,11.61
1400000US06037670500,6037670500,2021,1513,11.28
1400000US06037670603,6037670603,2021,1886,11.29
1400000US06037670604,6037670604,2021,4974,11.29
1400000US06037670701,6037670701,2021,6921,11.6
1400000US06037670702,6037670702,2021,5649,11.4
1400000US06037700101,6037700101,2021,5200,11.79
1400000US06037700102,6037700102,2021,4506,11.79
1400000US06037700200,6037700200,2021,7446,11.75
1400000US06037700300,6037700300,2021,6223,11.75
1400000US06037700400,6037700400,2021,5162,11.69
1400000US06037700501,6037700501,2021,3526,11.63
1400000US06037700502,6037700502,2021,4387,11.71
1400000US06037700600,6037700600,2021,5021,11.61
1400000US06037700700,6037700700,2021,3575,11.62
1400000US06037700801,6037700801,2021,4610,11.8
1400000US06037700802,6037700802,2021,4092,11.7
1400000US06037700901,6037700901,2021,3600,11.7
1400000US06037700902,6037700902,2021,7352,11.72
1400000US06037701000,6037701000,2021,5936,11.79
1400000US06037701201,6037701201,2021,4088,11.53
1400000US06037701202,6037701202,2021,3381,11.74
1400000US06037701302,6037701302,2021,4868,11.75
1400000US06037701304,6037701304,2021,6212,11.54
1400000US06037701402,6037701402,2021,5577,11.75
1400000US06037701501,6037701501,2021,5267,11.72
1400000US06037701502,6037701502,2021,3530,11.72
1400000US06037701601,6037701601,2021,4150,11.69
1400000US06037701602,6037701602,2021,3987,11.69
1400000US06037701701,6037701701,2021,3305,11.73
1400000US06037701702,6037701702,2021,3437,11.72
1400000US06037701801,6037701801,2021,7001,11.77
1400000US06037701802,6037701802,2021,4645,11.71
1400000US06037701902,6037701902,2021,4659,11.71
1400000US06037702002,6037702002,2021,6443,11.69
1400000US06037702102,6037702102,2021,6065,11.67
1400000US06037702201,6037702201,2021,4110,11.69
1400000US06037702202,6037702202,2021,3969,11.69
1400000US06037702300,6037702300,2021,6839,11.75
1400000US06037702400,6037702400,2021,4367,11.75
1400000US06037702501,6037702501,2021,4965,11.69
1400000US06037702502,6037702502,2021,3757,11.7
1400000US06037702600,6037702600,2021,6389,11.68
1400000US06037702700,6037702700,2021,3435,11.76
1400000US06037702801,6037702801,2021,4679,11.65
1400000US06037702802,6037702802,2021,2293,11.76
1400000US06037702803,6037702803,2021,3063,11.63
1400000US06037702900,6037702900,2021,9852,11.69
1400000US06037703002,6037703002,2021,6769,11.8
1400000US06037703003,6037703003,2021,2767,11.69
1400000US06037703100,6037703100,2021,6068,11.88
1400000US06037703200,6037703200,2021,5688,11.91
1400000US06037800101,6037800101,2021,5738,10.84
1400000US06037800103,6037800103,2021,2528,10.64
1400000US06037800104,6037800104,2021,4685,10.64
1400000US06037800202,6037800202,2021,6065,10.34
1400000US06037800204,6037800204,2021,4495,10.56
1400000US06037800205,6037800205,2021,647,10.34
1400000US06037800206,6037800206,2021,4929,10.37
1400000US06037800324,6037800324,2021,6966,9.5699997
1400000US06037800325,6037800325,2021,3573,9.4099998
1400000US06037800328,6037800328,2021,2683,10.04
1400000US06037800333,6037800333,2021,1313,9.9099998
1400000US06037800334,6037800334,2021,4995,9.8800001
1400000US06037800335,6037800335,2021,5623,9.4700003
1400000US06037800336,6037800336,2021,6094,10.04
1400000US06037800337,6037800337,2021,857,10.04
1400000US06037800338,6037800338,2021,6790,9.5299997
1400000US06037800406,6037800406,2021,2529,9.2799997
1400000US06037800410,6037800410,2021,4031,9.9700003
1400000US06037800411,6037800411,2021,4079,9.8699999
1400000US06037800412,6037800412,2021,3193,9.8699999
1400000US06037800504,6037800504,2021,2334,10.48
1400000US06037800506,6037800506,2021,3270,10.78
1400000US06037900102,6037900102,2021,710,6.4899998
1400000US06037900103,6037900103,2021,5939,6.7399998
1400000US06037900104,6037900104,2021,5822,7.4099998
1400000US06037900301,6037900301,2021,633,6.71
1400000US06037900501,6037900501,2021,7225,7.3600001
1400000US06037900504,6037900504,2021,7261,7.2399998
1400000US06037900505,6037900505,2021,3427,7.1399999
1400000US06037900506,6037900506,2021,4188,7.1900001
1400000US06037900508,6037900508,2021,4016,6.6599998
1400000US06037900509,6037900509,2021,3076,6.6500001
1400000US06037900510,6037900510,2021,4257,6.6500001
1400000US06037900602,6037900602,2021,5614,6.7399998
1400000US06037900606,6037900606,2021,3532,7.0799999
1400000US06037900607,6037900607,2021,3651,7.2800002
1400000US06037900608,6037900608,2021,3445,7.0500002
1400000US06037900609,6037900609,2021,4906,6.77
1400000US06037900610,6037900610,2021,4715,6.5799999
1400000US06037900611,6037900611,2021,2823,6.5799999
1400000US06037900701,6037900701,2021,5012,7.6199999
1400000US06037900703,6037900703,2021,4349,7.3699999
1400000US06037900704,6037900704,2021,2910,7.3699999
1400000US06037900705,6037900705,2021,3980,7.5100002
1400000US06037900804,6037900804,2021,3359,7.0900002
1400000US06037900805,6037900805,2021,4916,7.52
1400000US06037900806,6037900806,2021,4634,7.3200002
1400000US06037900807,6037900807,2021,4365,7.4499998
1400000US06037900808,6037900808,2021,4386,7.4499998
1400000US06037900901,6037900901,2021,1782,6.73
1400000US06037900902,6037900902,2021,2236,6.73
1400000US06037901003,6037901003,2021,4895,7.1399999
1400000US06037901007,6037901007,2021,2094,7.1799998
1400000US06037901008,6037901008,2021,2744,7.52
1400000US06037901009,6037901009,2021,5388,7.5599999
1400000US06037901010,6037901010,2021,5723,7.4699998
1400000US06037901011,6037901011,2021,5314,7.52
1400000US06037901012,6037901012,2021,3698,7.1700001
1400000US06037901013,6037901013,2021,2813,7.1700001
1400000US06037901014,6037901014,2021,5952,7.1700001
1400000US06037901101,6037901101,2021,5519,7.0700002
1400000US06037901102,6037901102,2021,5337,7.2399998
1400000US06037901209,6037901209,2021,1634,5.79
1400000US06037901210,6037901210,2021,1631,6.04
1400000US06037901214,6037901214,2021,1138,6.71
1400000US06037901215,6037901215,2021,570,6.71
1400000US06037901216,6037901216,2021,9074,6.71
1400000US06037901217,6037901217,2021,3884,6.8400002
1400000US06037901218,6037901218,2021,650,6.73
1400000US06037901300,6037901300,2021,6297,6.71
1400000US06037910002,6037910002,2021,7723,8.0200005
1400000US06037910210,6037910210,2021,7239,7.29
1400000US06037910211,6037910211,2021,1169,6.98
1400000US06037910212,6037910212,2021,4051,6.98
1400000US06037910213,6037910213,2021,1225,7.98
1400000US06037910214,6037910214,2021,6033,7.5700002
1400000US06037910215,6037910215,2021,6034,7.6900001
1400000US06037910216,6037910216,2021,4864,7.3499999
1400000US06037910217,6037910217,2021,4569,7.6300001
1400000US06037910218,6037910218,2021,4842,7.1900001
1400000US06037910301,6037910301,2021,3874,7.1799998
1400000US06037910302,6037910302,2021,5323,7.1799998
1400000US06037910401,6037910401,2021,6113,7.6100001
1400000US06037910404,6037910404,2021,4284,7.8499999
1400000US06037910405,6037910405,2021,5861,7.8800001
1400000US06037910501,6037910501,2021,5218,7.79
1400000US06037910502,6037910502,2021,4537,7.52
1400000US06037910504,6037910504,2021,4254,7.8600001
1400000US06037910505,6037910505,2021,3217,8.1800003
1400000US06037910601,6037910601,2021,6726,7.6599998
1400000US06037910602,6037910602,2021,4433,7.8000002
1400000US06037910605,6037910605,2021,4715,8.0900002
1400000US06037910606,6037910606,2021,3121,8.6000004
1400000US06037910607,6037910607,2021,3226,7.8499999
1400000US06037910608,6037910608,2021,3702,7.8499999
1400000US06037910706,6037910706,2021,6182,8.29
1400000US06037910707,6037910707,2021,5420,8.1700001
1400000US06037910709,6037910709,2021,2016,8.1999998
1400000US06037910712,6037910712,2021,2904,8.4799995
1400000US06037910713,6037910713,2021,5787,8.1800003
1400000US06037910714,6037910714,2021,3870,8.8100004
1400000US06037910715,6037910715,2021,6653,8.3699999
1400000US06037910716,6037910716,2021,5770,8.71
1400000US06037910717,6037910717,2021,3492,7.8000002
1400000US06037910718,6037910718,2021,4087,7.8000002
1400000US06037910719,6037910719,2021,4034,7.8000002
1400000US06037910720,6037910720,2021,3549,8.04
1400000US06037910721,6037910721,2021,4106,8.04
1400000US06037910804,6037910804,2021,2376,8.75
1400000US06037910807,6037910807,2021,6424,10.04
1400000US06037910808,6037910808,2021,3445,9.9899998
1400000US06037910809,6037910809,2021,1661,10.12
1400000US06037910810,6037910810,2021,2425,9.9899998
1400000US06037910814,6037910814,2021,3968,9.3400002
1400000US06037910815,6037910815,2021,5865,9.75
1400000US06037911001,6037911001,2021,3926,8.6000004
1400000US06037911100,6037911100,2021,8133,7.1599998
1400000US06037920013,6037920013,2021,7199,9.9099998
1400000US06037920015,6037920015,2021,6581,9.3800001
1400000US06037920016,6037920016,2021,3509,9.6400003
1400000US06037920017,6037920017,2021,4309,9.8199997
1400000US06037920018,6037920018,2021,2024,9.7600002
1400000US06037920020,6037920020,2021,6572,9.5900002
1400000US06037920028,6037920028,2021,6620,10
1400000US06037920029,6037920029,2021,5894,10.05
1400000US06037920030,6037920030,2021,5088,10
1400000US06037920031,6037920031,2021,4507,9.9300003
1400000US06037920034,6037920034,2021,3790,10
1400000US06037920035,6037920035,2021,6895,10.27
1400000US06037920038,6037920038,2021,1710,10.31
1400000US06037920039,6037920039,2021,2191,10.31
1400000US06037920040,6037920040,2021,3979,10.13
1400000US06037920041,6037920041,2021,1668,10.29
1400000US06037920042,6037920042,2021,6990,10.07
1400000US06037920043,6037920043,2021,7130,10.05
1400000US06037920044,6037920044,2021,2399,10.01
1400000US06037920045,6037920045,2021,4282,9.6899996
1400000US06037920046,6037920046,2021,4608,10.32
1400000US06037920047,6037920047,2021,5710,10.32
1400000US06037920048,6037920048,2021,5910,10.1
1400000US06037920049,6037920049,2021,4542,9.8900003
1400000US06037920050,6037920050,2021,1280,8.3400002
1400000US06037920102,6037920102,2021,5409,7.21
1400000US06037920104,6037920104,2021,2933,8
1400000US06037920106,6037920106,2021,3642,8.7600002
1400000US06037920109,6037920109,2021,5531,9.6800003
1400000US06037920110,6037920110,2021,3116,9.8000002
1400000US06037920111,6037920111,2021,2710,9.7600002
1400000US06037920112,6037920112,2021,4211,9.8800001
1400000US06037920114,6037920114,2021,6518,9.8000002
1400000US06037920115,6037920115,2021,3957,9.8999996
