geoid,geoid20,year,denom_total_pop,pollution_burden_score
1400000US06037111100,6037111100,2017,2982,5.54
1400000US06037111201,6037111201,2017,3410,5.75
1400000US06037111202,6037111202,2017,5213,5.3600001
1400000US06037111204,6037111204,2017,5859,5.3699999
1400000US06037111205,6037111205,2017,3375,5.9400001
1400000US06037111206,6037111206,2017,4490,6.0900002
1400000US06037111302,6037111302,2017,4786,5.3499999
1400000US06037111303,6037111303,2017,5538,5.7199998
1400000US06037111304,6037111304,2017,1549,5.7199998
1400000US06037111401,6037111401,2017,3508,4.6100001
1400000US06037111402,6037111402,2017,4052,4.6100001
1400000US06037113101,6037113101,2017,3558,6.3200002
1400000US06037113102,6037113102,2017,2828,5.9899998
1400000US06037113211,6037113211,2017,3787,5.9499998
1400000US06037113212,6037113212,2017,3069,4.6799998
1400000US06037113213,6037113213,2017,4316,5
1400000US06037113231,6037113231,2017,2125,5.02
1400000US06037113232,6037113232,2017,3894,5.7800002
1400000US06037113234,6037113234,2017,4667,5.8899999
1400000US06037113235,6037113235,2017,1602,3.1600001
1400000US06037113237,6037113237,2017,3661,4.9000001
1400000US06037113238,6037113238,2017,4129,5.4499998
1400000US06037113239,6037113239,2017,2526,5.4499998
1400000US06037113301,6037113301,2017,2201,6.0300002
1400000US06037113303,6037113303,2017,4006,7.2399998
1400000US06037113322,6037113322,2017,3947,6.1300001
1400000US06037113323,6037113323,2017,3779,6.3499999
1400000US06037113324,6037113324,2017,1694,6.3499999
1400000US06037113423,6037113423,2017,1607,6.5599999
1400000US06037113424,6037113424,2017,3936,6.5599999
1400000US06037113425,6037113425,2017,940,6.4499998
1400000US06037113426,6037113426,2017,5169,6.4499998
1400000US06037113427,6037113427,2017,1027,5.6599998
1400000US06037113428,6037113428,2017,5030,5.6599998
1400000US06037115101,6037115101,2017,5046,5.0900002
1400000US06037115103,6037115103,2017,2776,5.6900001
1400000US06037115104,6037115104,2017,4444,6.0900002
1400000US06037115202,6037115202,2017,4828,6.77
1400000US06037115203,6037115203,2017,2822,5.5599999
1400000US06037115204,6037115204,2017,3615,5.5599999
1400000US06037115301,6037115301,2017,4156,6.1700001
1400000US06037115302,6037115302,2017,4351,5.9899998
1400000US06037115401,6037115401,2017,5776,6.6199999
1400000US06037115403,6037115403,2017,3188,6.5700002
1400000US06037115404,6037115404,2017,2913,6.1199999
1400000US06037117101,6037117101,2017,4796,4.71
1400000US06037117102,6037117102,2017,2631,4.75
1400000US06037117201,6037117201,2017,4352,5.3600001
1400000US06037117202,6037117202,2017,2471,5.4899998
1400000US06037117301,6037117301,2017,3851,5.0900002
1400000US06037117302,6037117302,2017,4914,6.02
1400000US06037117303,6037117303,2017,3512,7.1500001
1400000US06037117404,6037117404,2017,4279,6.5599999
1400000US06037117405,6037117405,2017,3442,4.9899998
1400000US06037117407,6037117407,2017,3636,5
1400000US06037117408,6037117408,2017,2830,5.5100002
1400000US06037117510,6037117510,2017,4028,4.73
1400000US06037117520,6037117520,2017,4052,4.5999999
1400000US06037117530,6037117530,2017,5641,4.9699998
1400000US06037119001,6037119001,2017,4038,7.3099999
1400000US06037119003,6037119003,2017,3612,6.46
1400000US06037119004,6037119004,2017,3598,6.46
1400000US06037119201,6037119201,2017,4137,4.71
1400000US06037119202,6037119202,2017,4707,5.3200002
1400000US06037119310,6037119310,2017,3871,4.52
1400000US06037119320,6037119320,2017,4694,4.6799998
1400000US06037119340,6037119340,2017,3884,4.8299999
1400000US06037119341,6037119341,2017,2719,4.6700001
1400000US06037119342,6037119342,2017,3180,4.52
1400000US06037119400,6037119400,2017,4987,4.7199998
1400000US06037119700,6037119700,2017,5045,6.8000002
1400000US06037119801,6037119801,2017,3011,5.5599999
1400000US06037119802,6037119802,2017,3097,5.5599999
1400000US06037119900,6037119900,2017,4940,4.9099998
1400000US06037120010,6037120010,2017,2844,5.79
1400000US06037120020,6037120020,2017,3917,6.75
1400000US06037120030,6037120030,2017,2815,6.5999999
1400000US06037120103,6037120103,2017,3287,4.5500002
1400000US06037120104,6037120104,2017,2310,4.9200001
1400000US06037120105,6037120105,2017,2812,4.6799998
1400000US06037120106,6037120106,2017,4417,5.0900002
1400000US06037120107,6037120107,2017,3818,4.54
1400000US06037120108,6037120108,2017,4838,4.6999998
1400000US06037120300,6037120300,2017,5531,7.0500002
1400000US06037120400,6037120400,2017,6272,6.4499998
1400000US06037121010,6037121010,2017,4989,7.3899999
1400000US06037121020,6037121020,2017,3741,7.6399999
1400000US06037121101,6037121101,2017,2932,7.1199999
1400000US06037121102,6037121102,2017,2721,8.3699999
1400000US06037121210,6037121210,2017,3122,8.1400003
1400000US06037121221,6037121221,2017,2365,7.5700002
1400000US06037121222,6037121222,2017,5293,8.0299997
1400000US06037121600,6037121600,2017,3005,7.6999998
1400000US06037121801,6037121801,2017,3942,6.9299998
1400000US06037121802,6037121802,2017,3525,7.46
1400000US06037121900,6037121900,2017,4110,7.9699998
1400000US06037122000,6037122000,2017,5446,8.2700005
1400000US06037122120,6037122120,2017,5000,7.3800001
1400000US06037122121,6037122121,2017,2833,7.9000001
1400000US06037122122,6037122122,2017,2439,8.5699997
1400000US06037122200,6037122200,2017,4141,8.54
1400000US06037122410,6037122410,2017,3794,7.4400001
1400000US06037122420,6037122420,2017,5050,7.5799999
1400000US06037123010,6037123010,2017,4580,7.8200002
1400000US06037123020,6037123020,2017,3432,7.6500001
1400000US06037123103,6037123103,2017,4165,7.8400002
1400000US06037123104,6037123104,2017,4596,6.4099998
1400000US06037123203,6037123203,2017,3765,7.3099999
1400000US06037123204,6037123204,2017,3449,7.1300001
1400000US06037123205,6037123205,2017,2645,7.3800001
1400000US06037123206,6037123206,2017,2945,7.8000002
1400000US06037123301,6037123301,2017,4559,7.7800002
1400000US06037123303,6037123303,2017,3301,7.3699999
1400000US06037123304,6037123304,2017,4687,7.98
1400000US06037123410,6037123410,2017,4247,7.2600002
1400000US06037123420,6037123420,2017,4638,6.9499998
1400000US06037123510,6037123510,2017,4753,7.04
1400000US06037123520,6037123520,2017,2567,5.6900001
1400000US06037123601,6037123601,2017,4995,6.0500002
1400000US06037123602,6037123602,2017,3332,5.71
1400000US06037123700,6037123700,2017,4114,6.5900002
1400000US06037123800,6037123800,2017,5531,6.5599999
1400000US06037123901,6037123901,2017,4500,6.6900001
1400000US06037123902,6037123902,2017,2561,6.1100001
1400000US06037124000,6037124000,2017,4550,5.9000001
1400000US06037124102,6037124102,2017,3549,6.7600002
1400000US06037124103,6037124103,2017,2030,6.75
1400000US06037124104,6037124104,2017,2439,6.4299998
1400000US06037124105,6037124105,2017,2658,6.0900002
1400000US06037124201,6037124201,2017,3506,7.1799998
1400000US06037124203,6037124203,2017,2748,6.1500001
1400000US06037124204,6037124204,2017,3071,6.7600002
1400000US06037124300,6037124300,2017,4046,6.5999999
1400000US06037124400,6037124400,2017,4192,5.8400002
1400000US06037124500,6037124500,2017,2779,5.5100002
1400000US06037124600,6037124600,2017,3123,6.1700001
1400000US06037124700,6037124700,2017,4796,5.9899998
1400000US06037124902,6037124902,2017,2766,5.5100002
1400000US06037124903,6037124903,2017,3262,5.5700002
1400000US06037125101,6037125101,2017,2717,6.3699999
1400000US06037125102,6037125102,2017,2714,6.3699999
1400000US06037125200,6037125200,2017,3524,7.1900001
1400000US06037125310,6037125310,2017,4750,7.3600001
1400000US06037125321,6037125321,2017,1985,6.9400001
1400000US06037125322,6037125322,2017,2858,6.9400001
1400000US06037125402,6037125402,2017,3678,6.6599998
1400000US06037125403,6037125403,2017,1703,6.6799998
1400000US06037125404,6037125404,2017,2321,6.6799998
1400000US06037125501,6037125501,2017,3077,6.7199998
1400000US06037125502,6037125502,2017,3083,6.6300001
1400000US06037125600,6037125600,2017,2657,7.4200001
1400000US06037127102,6037127102,2017,4726,6.1599998
1400000US06037127103,6037127103,2017,2939,7.3000002
1400000US06037127104,6037127104,2017,3573,6.9000001
1400000US06037127210,6037127210,2017,5531,6.5700002
1400000US06037127220,6037127220,2017,4931,6.3299999
1400000US06037127300,6037127300,2017,4460,6.4200001
1400000US06037127400,6037127400,2017,5818,7.1799998
1400000US06037127520,6037127520,2017,4045,6.1799998
1400000US06037127603,6037127603,2017,2938,5.6599998
1400000US06037127604,6037127604,2017,2939,5.5900002
1400000US06037127605,6037127605,2017,3549,7.23
1400000US06037127606,6037127606,2017,3164,6.5
1400000US06037127711,6037127711,2017,3356,7.8899999
1400000US06037127712,6037127712,2017,2991,5.8299999
1400000US06037127803,6037127803,2017,4037,5.79
1400000US06037127804,6037127804,2017,3933,5.4000001
1400000US06037127805,6037127805,2017,3768,5.8499999
1400000US06037127806,6037127806,2017,3447,6.3099999
1400000US06037127910,6037127910,2017,4769,5.54
1400000US06037127920,6037127920,2017,4100,6.5999999
1400000US06037128101,6037128101,2017,3738,5.54
1400000US06037128102,6037128102,2017,4795,5.1799998
1400000US06037128210,6037128210,2017,4822,5.77
1400000US06037128220,6037128220,2017,3011,5.6100001
1400000US06037128302,6037128302,2017,4688,7.46
1400000US06037128303,6037128303,2017,3982,6.3000002
1400000US06037128400,6037128400,2017,4114,7.8600001
1400000US06037128500,6037128500,2017,4015,6.1700001
1400000US06037128601,6037128601,2017,4288,6.21
1400000US06037128602,6037128602,2017,3189,5.52
1400000US06037128703,6037128703,2017,2811,6.3200002
1400000US06037128704,6037128704,2017,2828,6.3200002
1400000US06037128801,6037128801,2017,3307,6.6399999
1400000US06037128802,6037128802,2017,4325,6.6100001
1400000US06037128910,6037128910,2017,4083,6.5300002
1400000US06037131021,6037131021,2017,3379,5.7199998
1400000US06037131022,6037131022,2017,3030,5.7199998
1400000US06037131023,6037131023,2017,2323,5.3800001
1400000US06037131024,6037131024,2017,3375,5.3800001
1400000US06037131100,6037131100,2017,3252,6.5
1400000US06037131200,6037131200,2017,3429,4.3800001
1400000US06037131300,6037131300,2017,4902,5.0900002
1400000US06037131400,6037131400,2017,5897,5.8600001
1400000US06037131600,6037131600,2017,5494,5.0700002
1400000US06037131701,6037131701,2017,4541,5.3699999
1400000US06037131702,6037131702,2017,3751,4.7199998
1400000US06037131801,6037131801,2017,2665,5.0799999
1400000US06037131802,6037131802,2017,2676,5.0799999
1400000US06037131900,6037131900,2017,4210,5.3800001
1400000US06037132001,6037132001,2017,3202,5.6799998
1400000US06037132002,6037132002,2017,3299,7.0999999
1400000US06037132101,6037132101,2017,4259,7.77
1400000US06037132102,6037132102,2017,5310,7.3600001
1400000US06037132301,6037132301,2017,3205,5.27
1400000US06037132302,6037132302,2017,3289,5.27
1400000US06037132501,6037132501,2017,3763,4.73
1400000US06037132502,6037132502,2017,3672,4.9699998
1400000US06037132700,6037132700,2017,4912,5.8800001
1400000US06037132900,6037132900,2017,3461,6.1999998
1400000US06037133000,6037133000,2017,4449,6.23
1400000US06037133101,6037133101,2017,2378,6.0500002
1400000US06037133102,6037133102,2017,3068,6.0500002
1400000US06037134001,6037134001,2017,3765,5.7199998
1400000US06037134002,6037134002,2017,3372,5.3099999
1400000US06037134101,6037134101,2017,4922,5.1199999
1400000US06037134103,6037134103,2017,4193,4.8099999
1400000US06037134104,6037134104,2017,4322,5.0700002
1400000US06037134201,6037134201,2017,4270,6.2199998
1400000US06037134302,6037134302,2017,3732,5.71
1400000US06037134303,6037134303,2017,5057,6.3299999
1400000US06037134304,6037134304,2017,2882,5.1900001
1400000US06037134305,6037134305,2017,3847,4.96
1400000US06037134306,6037134306,2017,3498,5.5900002
1400000US06037134421,6037134421,2017,3941,3.48
1400000US06037134422,6037134422,2017,4684,5.0900002
1400000US06037134423,6037134423,2017,3414,5.0799999
1400000US06037134424,6037134424,2017,2887,3.02
1400000US06037134520,6037134520,2017,5453,6.0999999
1400000US06037134521,6037134521,2017,3126,5.3200002
1400000US06037134522,6037134522,2017,3954,5.5900002
1400000US06037134710,6037134710,2017,5287,4.96
1400000US06037134720,6037134720,2017,4594,5.8600001
1400000US06037134801,6037134801,2017,2933,6.46
1400000US06037134802,6037134802,2017,3016,6.46
1400000US06037134901,6037134901,2017,3069,6.8200002
1400000US06037134904,6037134904,2017,4338,6.71
1400000US06037134905,6037134905,2017,2819,7.73
1400000US06037134906,6037134906,2017,1301,7.4499998
1400000US06037134907,6037134907,2017,2915,7.4499998
1400000US06037135102,6037135102,2017,3513,6.04
1400000US06037135111,6037135111,2017,2967,6.4899998
1400000US06037135113,6037135113,2017,2795,5.4899998
1400000US06037135115,6037135115,2017,1167,7.21
1400000US06037135116,6037135116,2017,3278,7.21
1400000US06037135201,6037135201,2017,2620,5.4499998
1400000US06037135202,6037135202,2017,4255,4.6199999
1400000US06037135204,6037135204,2017,2912,3.5799999
1400000US06037135205,6037135205,2017,4143,3.5799999
1400000US06037137103,6037137103,2017,4199,6.7399998
1400000US06037137104,6037137104,2017,2717,7.6500001
1400000US06037137202,6037137202,2017,2296,6.1199999
1400000US06037137203,6037137203,2017,2967,6.1199999
1400000US06037137301,6037137301,2017,2264,4.5300002
1400000US06037137302,6037137302,2017,4338,3.8399999
1400000US06037137401,6037137401,2017,4157,5.02
1400000US06037137402,6037137402,2017,5364,5.7800002
1400000US06037137501,6037137501,2017,4124,6.6100001
1400000US06037137502,6037137502,2017,4202,6.27
1400000US06037137504,6037137504,2017,1939,3.5599999
1400000US06037138000,6037138000,2017,4484,3.8199999
1400000US06037139001,6037139001,2017,4767,6.4200001
1400000US06037139200,6037139200,2017,5175,6.6399999
1400000US06037139301,6037139301,2017,4462,8.1899996
1400000US06037139302,6037139302,2017,4422,6.04
1400000US06037139303,6037139303,2017,4186,6.0300002
1400000US06037139401,6037139401,2017,2645,5.9299998
1400000US06037139402,6037139402,2017,2851,5.9899998
1400000US06037139502,6037139502,2017,3007,5.5100002
1400000US06037139504,6037139504,2017,3476,6.3899999
1400000US06037139505,6037139505,2017,2240,5.7600002
1400000US06037139506,6037139506,2017,2417,5.7600002
1400000US06037139600,6037139600,2017,4633,6.3400002
1400000US06037139701,6037139701,2017,4920,5.6900001
1400000US06037139703,6037139703,2017,2943,3.22
1400000US06037139704,6037139704,2017,4224,5.1300001
1400000US06037139705,6037139705,2017,2024,5.1300001
1400000US06037139801,6037139801,2017,3539,3.6300001
1400000US06037139802,6037139802,2017,3865,3.47
1400000US06037141101,6037141101,2017,4066,6.1599998
1400000US06037141102,6037141102,2017,2869,5.9400001
1400000US06037141201,6037141201,2017,3707,6.0799999
1400000US06037141202,6037141202,2017,2800,5.3899999
1400000US06037141303,6037141303,2017,3089,5.8299999
1400000US06037141304,6037141304,2017,2738,5.6300001
1400000US06037141305,6037141305,2017,2981,5.79
1400000US06037141306,6037141306,2017,2560,5.79
1400000US06037141400,6037141400,2017,4364,6.1399999
1400000US06037141500,6037141500,2017,2929,6.04
1400000US06037141600,6037141600,2017,4079,5.8899999
1400000US06037141700,6037141700,2017,3091,5
1400000US06037143101,6037143101,2017,3073,8.3199997
1400000US06037143102,6037143102,2017,878,8.3199997
1400000US06037143200,6037143200,2017,3743,7.6500001
1400000US06037143301,6037143301,2017,2055,6.3499999
1400000US06037143302,6037143302,2017,3678,6.3499999
1400000US06037143401,6037143401,2017,3711,6.3499999
1400000US06037143402,6037143402,2017,2169,6.3499999
1400000US06037143500,6037143500,2017,4708,5.5799999
1400000US06037143602,6037143602,2017,4260,5.6799998
1400000US06037143603,6037143603,2017,2222,8.0900002
1400000US06037143605,6037143605,2017,1879,8.1599998
1400000US06037143606,6037143606,2017,1326,8.1599998
1400000US06037143700,6037143700,2017,3624,7.6799998
1400000US06037143801,6037143801,2017,2677,6.8699999
1400000US06037143802,6037143802,2017,2179,6.8699999
1400000US06037143901,6037143901,2017,4068,5.46
1400000US06037143902,6037143902,2017,3000,5.3000002
1400000US06037181000,6037181000,2017,6144,6.5799999
1400000US06037181300,6037181300,2017,3629,6.3099999
1400000US06037181400,6037181400,2017,4302,4.8000002
1400000US06037181500,6037181500,2017,3812,5
1400000US06037181600,6037181600,2017,4352,4.9899998
1400000US06037183101,6037183101,2017,3922,5.5700002
1400000US06037183103,6037183103,2017,3967,5.3699999
1400000US06037183104,6037183104,2017,2041,5.0599999
1400000US06037183220,6037183220,2017,4114,5.1900001
1400000US06037183221,6037183221,2017,3118,4.9000001
1400000US06037183222,6037183222,2017,3483,4.9200001
1400000US06037183300,6037183300,2017,3480,4.73
1400000US06037183401,6037183401,2017,2543,4.9299998
1400000US06037183402,6037183402,2017,2820,4.79
